Player,Cluster,tSNE_1,tSNE_2
Philipp Köhn,0,-6.8774457,4.148642
Dominik Kohr,1,-29.627464,-29.788208
Koka,0,-8.438674,-3.3572383
Koke,0,4.8663697,24.05626
Sead Kolašinac,2,34.72082,14.945587
Randal Kolo Muani,2,50.781876,12.207674
Randal Kolo Muani,1,9.480045,6.057014
Marco Komenda,1,-21.200972,-28.351648
Mert Kömür,1,1.0479006,-21.309155
Ibrahima Konaté,2,52.71627,-1.9992986
Ismael Konate,0,1.9263357,22.989431
Geoffrey Kondogbia,0,18.709291,28.250864
Abdoul Koné,1,25.254557,-25.566957
Amadou Koné,0,0.94447017,40.80237
Ismaël Koné,1,20.40997,-25.922274
Ismaël Koné,0,-30.647509,6.1403437
Manu Koné,0,0.7315082,21.91417
Ezri Konsa,2,40.23579,-13.067517
Teun Koopmeiners,1,-8.505798,-26.310596
Kacper Koscierski,1,-11.324051,-16.370857
Odilon Kossounou,0,-36.660843,20.623873
Christian Kouamé,2,55.495163,7.971723
Christian Kouamé,0,8.357665,8.56728
Henri Koudossou,1,-28.877327,-26.28688
Konstantinos Koulierakis,1,-5.1460056,-17.626074
Emmanuel Koum Mbondo,2,33.52456,-18.354876
Jules Koundé,0,-21.69816,-14.347782
Boubakar Kouyaté,0,-29.296017,1.6893529
Mateo Kovačić,0,1.3230261,28.682928
Viktor Kovalenko,1,19.153486,-28.767181
Matej Kovar,0,-0.19929951,16.829866
Mateusz Kowalski,2,26.252337,-22.618172
Goduine Koyalipou,0,4.7566733,22.734564
Caleb Kporha,0,-15.755631,-11.106492
Emil Krafth,0,-26.390343,15.856368
Alex Král,1,27.15209,-20.158092
Andrej Kramarić,1,25.487043,-28.548628
Frans Krätzig,0,-26.29708,2.3222067
Frans Krätzig,0,-5.914886,34.372616
Tom Krauß,0,4.811447,7.216902
Ladislav Krejčí,0,-40.231518,17.200512
Rasmus Kristensen,1,17.702831,-2.301847
Thomas Kristensen,0,-28.667631,-2.2916067
Nikola Krstović,1,12.746036,-14.004494
Lukas Kübler,0,11.599684,17.975573
Takefusa Kubo,0,3.6699965,-4.697355
Mohammed Kudus,0,-19.304726,-0.48272833
Dejan Kulusevski,2,37.85836,-5.394277
Sael Kumbedi,0,-7.134516,14.058619
Marash Kumbulla,2,44.08964,-6.35865
Jonah Kusi-Asare,0,-6.8587303,20.351166
Daler Kuzyaev,1,-23.19878,-20.91532
Khvicha Kvaratskhelia,1,15.019534,-29.418453
Khvicha Kvaratskhelia,0,-16.131575,-15.537415
Moritz-Broni Kwarteng,0,15.952025,36.720222
Giorgos Kyriakopoulos,0,-15.090296,-0.8710703
Luca de la Torre,1,3.7156591,-7.320146
Rémy Labeau Lascary,1,19.419897,-17.677622
Gaëtan Laborde,0,13.17001,36.961975
Nediljko Labrović,0,6.2227626,-0.5587236
Alexandre Lacazette,1,2.0363739,-23.972137
Younes Lachaab,0,-20.177221,-1.3185009
Maxence Lacroix,1,13.736171,-31.548933
Alban Lafont,1,2.7352269,-22.866869
Yoel Lago,0,-42.771393,7.7326427
Konrad Laimer,0,-45.41159,6.9963503
Stefan Lainer,1,17.47411,-16.920288
Kenny Lala,0,28.188484,9.370813
Adam Lallana,1,-29.206,-30.635534
Mathis Lambourde,0,-22.511871,-19.489183
Mohamed Lamine Bayo,1,8.075245,-24.205616
Tariq Lamptey,0,-1.5126451,3.9964807
Will Lankshear,0,7.7857413,37.46977
Gianluca Lapadula,2,31.78938,-13.522071
Cyle Larin,0,18.935888,10.198831
Gautier Larsonneur,1,24.08795,-15.253183
Hugo Larsson,0,10.849434,21.469059
Juanmi Latasa,0,-11.226725,-10.458203
Toni Lato,0,-5.878513,28.411665
Roméo Lavia,1,9.752228,-24.478949
Valentino Lazaro,0,2.7278538,2.3765821
Darko Lazović,0,-39.87827,15.196528
Manuel Lazzari,0,4.5983977,38.990658
Julien Le Cardinal,1,18.655706,3.3014266
Jérémy Le Douaron,0,-32.328712,-18.907362
Enzo Le Fée,1,-31.16609,-21.474222
Robin Le Normand,2,33.667416,-2.2567096
Nicola Leali,0,-1.5747943,37.606625
Rafael Leão,0,-22.419424,4.350979
Benjamin Lecomte,2,45.646656,-7.465383
Pierre Lees-Melou,2,52.46159,-2.114102
Jordan Lefort,1,-28.567719,-33.71329
Diogo Leite,1,6.4045944,-19.949833
Maxim Leitsch,1,-29.110195,-28.25104
Florian Lejeune,0,-44.471863,18.534716
Stefan Lekovic,0,-35.79797,-4.0834227
Iñigo Lekue,0,27.032692,8.897843
Nunzio Lella,0,14.714899,14.575459
Thomas Lemar,0,-10.443142,10.904942
Félix Lemaréchal,0,-4.215381,35.05587
Mario Lemina,0,0.5635274,37.44357
Clément Lenglet,2,52.895145,12.57443
Bernd Leno,0,-19.489464,2.0738623
Donovan Léon,1,9.196481,5.5822034
Giovanni Leoni,0,-41.76864,-26.269094
Esteban Lepaul,1,16.363873,-0.8150715
Johann Lepenant,1,11.067271,-32.019485
Jefferson Lerma,2,35.21806,-3.7797701
Louis Leroux,0,-17.654583,0.2581772
Robert Lewandowski,0,-47.770195,-20.29907
Jamie Leweling,2,49.371655,2.6973073
Rico Lewis,0,-39.2657,-16.383759
Keane Lewis-Potter,0,-38.320396,20.463863
Myles Lewis-Skelly,0,-24.613075,10.6787195
Ben Lhassine Kone,0,7.1823177,35.2933
Mattia Liberali,1,12.914891,-21.133112
Philipp Lienhart,0,-28.569813,2.9993036
Matthijs de Ligt,0,-36.420937,15.555651
Pedro Lima,1,19.171862,-13.475951
Victor Lindelöf,0,9.606568,22.415699
Jesper Lindstrøm,0,14.687575,10.104573
Karol Linetty,2,46.45395,-2.5280702
Samuel Lino,0,-44.31069,3.5631812
Pol Lirola,0,-29.569273,-17.03483
Dailon Livramento,2,34.16725,-14.180464
Valentino Livramento,2,43.03891,-5.7536454
Marin Ljubicic,0,1.1344897,-0.08131822
Javier Llabrés,1,7.006288,-25.63096
Diego Llorente,0,-30.86685,15.229103
Marcos Llorente,2,44.095943,4.913763
Gautier Lloris,0,-10.317381,-6.1526084
Giovani Lo Celso,1,-30.67878,-29.033768
Stanislav Lobotka,2,57.308506,10.816761
Manuel Locatelli,0,-31.871979,-1.0171685
Bradley Locko,0,-46.864502,-25.86274
Ruben Loftus-Cheek,1,-26.936602,-26.522934
Elysée Logbo,2,43.190678,-8.752408
Enzo Loiodice,1,16.256338,-20.884108
Sean Longstaff,0,27.401628,7.3557854
Ademola Lookman,0,-12.987512,14.832504
Anthony Lopes,0,-40.528576,20.85481
David López,0,-20.70141,5.875301
David López,1,6.687588,-23.168995
Diego López,0,-25.765335,11.465065
Fer López,1,15.232921,-26.883673
Fermin López,2,49.04796,-1.7207615
Javi López,0,-19.114582,-3.7855818
Pau López,0,-12.037541,4.025321
Roberto López,1,-33.050022,-33.645832
Unai López,2,49.486057,12.82576
Iker Losada,0,9.110321,24.783243
Iker Losada,0,15.844997,20.901855
Anthony Losilla,0,12.952756,34.391766
Jordan Lotomba,1,4.2052474,-11.83154
Tom Louchet,0,4.0681715,29.153204
Sandi Lovrić,1,17.762436,-9.148069
Pol Lozano,0,-25.157839,-7.471185
Lorenzo Lucca,0,-24.523245,4.5289903
Jhon Lucumí,2,32.08901,-19.726837
Yannik Lührs,1,24.749216,-18.560001
José Luis Gayà,2,45.3457,14.834179
José Luis Palomino,0,0.17909896,20.568365
Douglas Luiz,0,14.409054,37.29508
Romelu Lukaku,1,26.740852,-3.318753
Castello Lukeba,2,42.188198,-4.8859406
Dodi Lukebakio,2,44.136814,-9.510046
Saša Lukić,0,8.6763315,21.13747
Milos Lukovic,2,33.786747,1.7472343
Joe Lumley,1,-21.645735,-25.941906
Daniel Luna,0,-36.801273,-2.6761122
Andriy Lunin,0,2.2339778,31.413807
Massimo Luongo,1,13.32059,-20.157091
Sebastiano Luperto,0,2.0120025,18.3048
Zito Luvumbo,1,3.6331902,-7.157311
Charalambos Lykogiannis,0,-32.76443,2.1282392
Senne Lynen,0,-44.161633,2.890944
Mathias Løvik,0,-36.844955,-10.743791
Othmane Maamma,0,5.6556697,23.694546
Ian Maatsen,0,1.3232876,20.92964
Alexis Mac Allister,0,18.708345,24.865253
Deiver Machado,0,-25.432568,5.2062254
Lanroy Machine,0,-16.649284,-5.7341332
Shuto Machino,1,-9.462023,-26.287956
Darwin Machís,2,22.46842,3.9811234
Yvann Macon,0,-39.734238,20.6355
James Maddison,1,17.371157,-7.0792956
Eros Maddy,0,-3.791502,19.383923
Noni Madueke,2,47.72161,13.644225
Pablo Maffeo,0,-20.488426,22.177753
Gabriel Magalhães,0,-11.79216,18.477434
Soungoutou Magassa,0,-35.37527,-24.13917
Edmond-Paris Maghoma,0,-35.544353,6.262097
Giangiacomo Magnani,0,-11.855778,0.7376946
Hugo Magnetti,0,-8.496609,8.760263
Frank Magri,1,17.53855,3.868663
Harry Maguire,0,13.479984,17.466942
Jon Magunazelaia,0,39.336056,11.9079275
Arne Maier,2,36.61628,-5.961264
Mike Maignan,0,-3.2800407,-6.5515285
Patrick Mainka,1,25.749718,-1.6494735
Kobbie Mainoo,0,3.1519258,1.5674723
Ainsley Maitland-Niles,0,-40.315845,6.7145476
Radosław Majecki,0,-34.996,-1.9625229
Lovro Majer,1,7.5061626,-25.29439
Hamidou Makalou,1,28.585468,-5.518154
Jordy Makengo,1,17.883856,-20.578943
Antoine Makoumbou,2,39.262115,10.216703
Nikola Maksimović,0,-27.194931,0.8439767
Tyrell Malacia,1,-39.42863,-28.756855
Jarzinho Malanga,1,-40.414715,-28.713213
Julián Malatini,2,45.548904,14.051832
Daniel Maldini,0,2.9745486,32.335785
Daniel Maldini,0,-44.68245,18.273844
Youssef Maleh,0,-31.80526,-3.131549
Donyell Malen,0,4.2856717,24.834982
Donyell Malen,1,35.753216,-18.183823
Ruslan Malinovskyi,2,34.253635,-14.022651
Lennard Maloney,0,-3.8728762,25.35112
Lennard Maloney,0,-50.82929,-22.872103
Aaron Malouda,2,49.222855,13.456501
Giorgi Mamardashvili,2,37.597527,-8.599086
Dennis Man,2,45.944267,17.44689
Hianga Mananga Mbock,0,-18.699963,-18.460217
Gianluca Mancini,0,-14.862815,21.288723
Steve Mandanda,1,24.039566,-17.529188
Christos Mandas,0,18.519651,5.900003
Reinildo Mandava,1,0.7824906,-19.353827
Aïssa Mandi,0,-42.374603,10.09032
Rolando Mandragora,0,10.991358,17.437803
Mateus Mane,0,4.8051925,23.198467
Orel Mangala,1,0.8241444,-9.579954
Orel Mangala,0,7.466343,21.888212
Ryan Manning,0,0.008089427,6.7797017
Javier Manquillo,0,-14.735921,12.206056
Johan Manzambi,0,-32.1376,-1.438072
Alberto Manzoni,0,-34.038574,-14.318003
Sekou Mara,0,17.724268,12.0592985
Alessandro Marcandalli,0,-41.667316,3.60811
Alessandro Marcandalli,0,-13.160675,3.6991596
Marcão,0,-2.4871914,29.77395
Solly March,0,5.387468,37.035812
Filip Marchwiński,2,44.42087,-11.7137985
Óscar de Marcos,2,56.71028,10.619401
Alberto Marí,0,12.042174,18.739635
Pablo Marí,0,6.9933753,29.80037
Pablo Marí,0,1.2903228,31.693977
José María Giménez,1,-5.6559095,-20.997036
Luca Marianucci,1,-28.643127,-26.745409
Mirko Marić,0,-36.66656,15.843199
Mirko Marić,1,-16.218237,-29.60346
Arkaitz Mariezkurrena,1,-25.092134,-26.081028
Rafa Marín,0,-7.357641,10.665421
Pablo Marín,0,-3.047891,39.800713
Răzvan Marin,0,-15.420453,8.303194
Guillermo Maripán,1,-29.27536,-37.343285
Mika Mármol,1,-31.619078,-33.771732
Omar Marmoush,1,28.286251,-22.373634
Omar Marmoush,2,33.53367,5.179539
Mario Maroto,0,-15.615813,14.991512
Marquinhos,0,9.289611,27.792542
Unai Marrero,1,17.096706,-24.61014
Ange Martial Tia,1,5.5293546,-27.011713
Aarón Martín,1,-25.588047,-26.54574
Carlos Martín,0,0.7172508,11.142183
Diego Martín,0,1.9539505,22.324566
Gerard Martín,0,15.290025,12.238609
Iván Martín,1,14.672653,-30.789883
Jon Martin,0,15.286185,38.05385
Jonas Martin,0,-40.660404,22.336575
Mario Martín,0,-1.6895286,16.607206
Gabriel Martinelli,0,-1.995216,39.087326
Arnau Martinez,0,-30.74662,2.3827677
Emiliano Martínez,1,3.2597194,-27.80499
Iñigo Martínez,0,-12.705788,15.132809
Javi Martínez,0,-16.679941,20.618832
Josep Martinez,2,45.269165,1.3104692
Lautaro Martínez,1,-29.21296,-31.182016
Lisandro Martínez,0,-37.527943,-14.682632
Lucas Martínez Quarta,0,-18.063454,-3.0480638
Ramón Martínez,1,2.4393249,11.580599
Toni Martínez,2,26.922676,-17.51101
Kevin Martins,1,-0.083862126,-21.307056
Javi Martón,1,29.466454,-12.081629
Adam Marušić,2,50.752686,8.523248
Marvin,0,-34.066635,17.254187
Omar Mascarell,1,35.129772,-19.656826
Adam Masina,0,41.557495,17.914251
Patrizio Masini,1,11.736297,-18.411142
Giorgos Masouras,0,-30.942904,-15.193662
Erhan Mašović,2,30.277712,-14.464946
Han-Noah Massengo,0,-20.811642,25.23363
Clinton Mata,0,-35.408215,0.41813177
Jaime Mata,2,35.663685,15.047238
Igor Matanovic,0,-43.30033,-25.407433
Pape Matar Sarr,1,18.469198,-11.161681
Eliot Matazo,0,-43.25638,5.431177
Jean-Philippe Mateta,2,43.97746,10.765092
Nemanja Matić,0,-36.56614,-21.597982
Rudy Matondo,1,-8.837189,-28.127533
Chrislain Matsima,1,38.87971,11.432969
Jean Mattéo Bahoya,0,6.1210384,20.870148
Alan Matturro,0,-36.906322,5.348185
Azor Matusiwa,0,-20.438816,24.61269
Neal Maupay,2,36.041958,-5.2905188
Maurides,0,-31.23275,-0.26518396
Stephy Mavididi,1,15.546979,-24.910738
Konstantinos Mavropanos,0,-15.050473,16.431612
Christian Mawissa,1,13.1070795,-25.930061
Keke Maximilian Topp,1,4.1945653,-22.528143
Borja Mayoral,1,-0.7846481,-3.396545
Senny Mayulu,2,45.017673,-4.1232014
Noussair Mazraoui,1,24.32913,-23.145222
Andrea Mazza,0,-6.4404383,6.2440815
Luca Mazzitelli,1,27.383621,-2.926111
Pasquale Mazzocchi,0,-23.278166,-8.231743
Samuel Mbangula,0,-34.072296,3.694329
Ethan Mbappé,1,-33.690865,-31.69787
Kylian Mbappé,1,24.66948,-1.8285116
Ibrahim Mbaye,1,7.3609133,-28.402063
Bryan Mbeumo,1,-0.7673231,-11.510897
James Mcatee,0,-7.7741275,-1.4212173
Kasey McAteer,1,-10.316695,-16.249731
Oliver McBurnie,2,51.2548,10.787011
Alex McCarthy,1,-26.471043,-24.354431
John McGinn,0,-36.27593,13.602578
Scott McKenna,0,17.88143,27.299858
Weston McKennie,1,-1.301528,-17.6039
Mark McKenzie,0,-44.644623,20.144001
Dwight McNeil,0,-8.683176,-4.870925
Scott McTominay,0,-44.42436,-21.589657
Scott McTominay,1,21.922575,-28.768726
Jakov Medić,1,-26.617352,-28.963985
Facundo Medina,0,-22.320503,10.049314
Ben Mee,1,29.853498,-16.234259
Jayden Meghoma,0,-11.38522,-4.63269
Henrik Meister,0,-41.931084,16.139696
Bamo Meïté,1,-28.763494,-29.321487
Bamo Meïté,1,19.483006,-21.960474
Mohamed Meité,2,46.831047,12.77725
Mateo Mejía,0,6.259574,24.976334
Farid El Melali,1,-29.86143,-33.697704
Filippo Melegoni,1,-24.963564,-22.477467
Arthur Melo,1,5.113817,-6.4372377
Nuno Mendes,0,-18.695059,7.1293874
Brais Méndez,1,23.768572,-15.5426445
Antoine Mendy,0,-49.603916,-17.769451
Ferland Mendy,0,-46.568317,-24.38025
Nampalys Mendy,0,-1.6557338,32.451942
Nobel Mendy,0,-41.818123,11.115061
Gideon Mensah,0,-12.659344,-12.798247
Alex Meret,0,-42.30266,10.100592
Mikel Merino,0,0.7711485,0.6642136
Quentin Merlin,0,-13.5508995,-0.91326153
Víctor Meseguer,0,7.1347365,24.233803
Rafik Messali,0,-22.939554,3.91563
Junior Messias,0,-45.83433,-24.911654
Connor Metcalfe,2,40.489006,-4.7793274
Karol Mets,0,-33.427883,14.258882
Thomas Meunier,0,8.533358,22.133705
Alexander Meyer,1,5.0981793,-28.363846
Shumaira Mheuka,1,-18.43138,-32.929234
Lucas Michal,0,3.4998837,12.058473
Florian Micheler,1,31.341164,-13.554902
Miguel,1,-28.528194,-29.852785
Valentin Mihaila,2,50.354664,13.379113
Georges Mikautadze,1,18.941748,1.7729255
Igor Miladinović,0,-39.6586,21.897284
Nikola Milenković,0,-49.977196,-23.19618
Lewis Miley,0,-38.794506,-15.586186
Vanja Milinković-Savić,0,-21.252897,12.517057
Éder Militão,0,-13.663268,14.458269
Luis Milla,0,-47.09184,-18.773623
Pere Milla,0,-47.135746,6.313535
Enzo Millot,0,10.099465,38.368305
James Milner,1,-31.694887,-32.24943
Kim Min-jae,0,-24.206251,12.558159
Yerry Mina,0,-34.11827,-1.2388707
Takumi Minamino,1,15.731827,-25.044165
Lucas Mincarelli,0,-13.13896,-12.538256
Tyrone Mings,1,25.477928,-26.835209
Óscar Mingueza,0,14.824513,1.6723967
Kim Minsu,0,-12.45366,17.983639
Yankuba Minteh,2,54.597435,9.397704
Bojan Miovski,1,13.636576,3.9526181
Rafa Mir,0,-42.212044,12.623508
Juan Miranda,1,-36.00379,-31.206213
Fabio Miretti,0,2.2674809,41.39661
Tyrick Mitchell,2,28.119572,-25.95005
Kaoru Mitoma,0,12.710656,15.50214
Maximilian Mittelstädt,2,48.00744,14.437998
Koji Miyoshi,0,-29.750294,-0.7048884
Henrikh Mkhitaryan,0,1.6597667,16.173138
Jakub Moder,0,-2.064978,10.603
Rui Modesto,0,-17.002209,-12.995361
Luka Modrić,0,-37.143795,21.00351
Max Moerstedt,0,-5.446111,0.1717959
Terem Moffi,2,43.075794,-4.464171
Mostafa Mohamed,1,15.204371,-30.158491
Johan Mojica,2,38.033535,-3.169842
David Mokwa,0,5.1212597,16.081833
Alberto Moleiro,0,13.811391,33.20263
Nahuel Molina,1,17.877296,-2.4583945
Florent Mollet,2,31.872904,11.358402
Jon Moncayola,0,-9.911938,10.802978
Jeremy Monga,2,48.652164,-6.9811153
Gonzalo Montiel,2,56.17388,9.02804
Lorenzo Montipò,0,-14.001496,10.51255
Mikey Moore,0,-40.306484,4.5134897
Álvaro Morata,1,20.098305,-27.77393
Morato,1,4.552945,-17.53272
Diego Moreira,2,49.307976,9.592456
Alberto Moreno,0,16.057703,22.594334
Álex Moreno,2,54.86943,11.295788
Gerard Moreno,0,-38.261745,-1.2184069
Matias Moreno,0,-32.3321,-13.170669
Xavier Moreno,0,-42.85571,6.434524
Tete Morente,1,34.72136,-16.505169
Mateu Morey,2,49.089333,-6.683927
Ilaix Moriba,0,-10.685715,-3.3051653
Manu Morlanes,0,6.60194,0.7939388
Nikola Moro,0,14.309221,19.02652
Raúl Moro,0,-5.337838,31.355297
Sam Morsy,2,42.072357,-8.575682
Gabriel Moscardo,0,-42.88395,2.8275418
Cristhian Mosquera,1,4.5604095,-22.278978
Daniel Mosquera,0,-39.646725,-27.895052
Yerson Mosquera,1,-27.266043,-35.9184
Dany Mota,2,39.779278,-8.811853
Yael Mouanga,1,9.725028,-9.21317
Aimen Moueffek,1,23.614342,2.8126032
Youssoufa Moukoko,0,-6.5747185,21.365753
Steve Mounié,1,18.32473,-10.231176
Mason Mount,0,6.080313,9.703823
Santiago Mouriño,1,3.0173635,-19.563404
Louis Mouton,0,1.9590113,29.387972
Divin Mubama,1,13.265212,-23.789131
Mykhailo Mudryk,1,27.089693,-5.646421
Ngal'Ayel Mukau,2,32.15099,-2.6772625
Nordi Mukiele,0,26.801908,7.664096
Florian Müller,0,-27.112364,12.920564
Kevin Müller,0,-44.46386,1.7449967
Marius Müller,0,-13.28623,-8.502934
Thomas Müller,1,3.150925,-19.828802
Abdul Mumin,0,-44.09259,15.01573
Marshall Munetsi,0,-47.587875,-21.332294
Marshall Munetsi,0,-34.2301,-18.339083
Rodrigo Muniz,0,15.013954,20.596874
Aihen Muñoz,0,-12.027471,16.982977
Álex Muñoz,0,-21.167791,18.717306
Daniel Muñoz,0,11.865319,33.88688
Iker Muñoz,0,0.04603562,22.33179
Javier Muñoz,0,-18.465776,9.370197
Víctor Muñoz,1,25.073145,-4.1315312
Arijanet Muric,0,-2.2896657,14.413409
Murillo,1,-38.594536,-29.036062
Vedat Muriqi,1,17.53144,-15.743046
Jacob Murphy,2,44.98938,-9.930921
Bob Murphy Omoregbe,0,-0.28369045,40.660713
